issn,eissn,status,year
17544548,,inactive,2011
17545072,17545080,inactive,2012
17545552,17545560,inactive,2012
17546168,17546176,inactive,2012
1754730X,20498535,inactive,2017
17547318,17547326,inactive,2016
17549450,20428723,inactive,2016
17550386,17550394,discontinued,2025
17550408,,inactive,2008
17551137,17551145,inactive,2012
17551978,17551986,policy,2026
17553539,17553547,inactive,2012
17555191,17555205,inactive,2017
17555302,17555310,inactive,2017
17555477,,inactive,2013
17556783,09746005,discontinued,2020
17559278,,inactive,2023
17560543,17560551,inactive,2021
17560799,17560802,inactive,2012
17561175,,inactive,2009
17561205,17561213,inactive,2011
17561450,17561469,inactive,2017
17562104,17562112,inactive,2014
17562392,,inactive,2009
17562406,17562414,inactive,2019
17564093,,inactive,2014
17564107,,inactive,2014
17565138,17565146,inactive,2015
17568250,,inactive,2015
17568315,,inactive,2011
1756834X,,discontinued,2013
17568463,17568471,inactive,2012
17568633,,inactive,2012
17570980,20428367,inactive,2014
17571324,,inactive,2021
17571472,17571480,inactive,2018
1757207X,17572088,inactive,2013
17572258,17572266,inactive,2013
1757482X,17574838,inactive,2018
17577055,17577063,inactive,2017
17577098,17577101,inactive,2012
17577152,17577160,inactive,2012
17578515,,inactive,2021
17581354,17581362,inactive,2011
17582008,17582016,inactive,2016
17583209,17583217,inactive,2013
17583772,17583780,inactive,2020
17583799,17583802,inactive,2012
17583829,1758406X,inactive,2012
17583837,17583845,inactive,2020
17584000,17584019,inactive,2016
17584272,17584280,inactive,2016
17584299,17584302,inactive,2016
17584310,17584329,inactive,2010
1758552X,17585538,inactive,2013
17586801,1758681X,inactive,2019
1758728X,17587298,inactive,2022
17588715,17588723,discontinued,2025
17588960,17588979,inactive,2014
17589061,,inactive,2019
17590418,,inactive,2023
17593433,,inactive,2017
17596637,17596645,inactive,2010
17597684,17597692,inactive,2021
17598958,17598966,inactive,2012
17601703,19506988,inactive,2010
17602882,,inactive,2006
17604133,17652863,inactive,2006
17605342,17605350,inactive,2015
17605393,,inactive,2020
17610583,,inactive,2015
17624185,,inactive,2005
17624193,17786940,inactive,2005
17624207,,inactive,2005
17624215,,inactive,2005
17624223,,inactive,2005
17624231,,inactive,2005
17625653,,inactive,2005
17625661,,inactive,2004
17625688,,inactive,2005
17625696,,inactive,2005
1762570X,,inactive,2005
17625718,,inactive,2005
17641977,17762766,inactive,2009
17642507,,inactive,2023
17649137,,inactive,2007
17650887,19650167,inactive,2011
17653169,,inactive,2007
17654629,,discontinued,2018
17658888,,inactive,2022
17662389,,inactive,2009
17664705,,inactive,2010
17683262,,inactive,2020
17683572,,inactive,2007
17694493,,discontinued,2018
17696844,,inactive,2005
17697344,,inactive,2012
17711150,,inactive,2012
1772094X,,inactive,2007
17729416,1951655X,inactive,2011
17729890,17729904,inactive,2014
17729920,,inactive,2005
1773035X,17730368,discontinued,2016
17739578,21160090,inactive,2018
17744466,17753856,inactive,2016
1774640X,,inactive,2012
17748747,19524072,inactive,2008
17760550,,inactive,2006
17783712,17783720,inactive,2011
17783739,17783968,inactive,2008
17783798,1778381X,policy,2024
17784298,17784301,inactive,2013
17793572,,inactive,2013
17802393,03027430,inactive,2017
17819989,20303769,inactive,2011
17824168,,inactive,2023
17849934,,inactive,2017
17892082,20605587,inactive,2014
17893186,20609175,inactive,2013
17904439,,inactive,2015
17907306,17929172,inactive,2016
17908418,,inactive,2017
17914299,17914728,inactive,2017
17919266,,inactive,2020
17920981,17921015,discontinued,2018
17930480,17937035,discontinued,2017
17930847,,inactive,2023
17931355,,inactive,2023
17931398,23994495,inactive,2023
17933110,,inactive,2007
17934702,,inactive,2023
17935369,17937175,inactive,2011
17938430,17938473,inactive,2014
17939666,17939674,inactive,2010
1796203X,,discontinued,2013
17962048,,discontinued,2013
17962056,,discontinued,2014
1796217X,,discontinued,2014
17980461,17998859,discontinued,2014
1802016X,,inactive,1954
18020348,,inactive,1952
18020356,,inactive,1965
18024696,,inactive,2015
18026281,18031056,discontinued,2016
18029698,25102788,inactive,2020
18031757,18053769,inactive,2016
18041205,18045006,discontinued,2018
18053610,18053629,policy,2026
18060374,21790302,discontinued,2020
18061222,18061230,inactive,2015
18063845,21798699,policy,2025
18066445,19833342,inactive,2022
18084532,2179443X,inactive,2022
18092942,,inactive,2008
18096751,19849737,inactive,2010
18096867,19843542,inactive,2022
18106528,18106536,inactive,2012
18117775,18125700,discontinued,2018
18117805,,inactive,2006
18118194,19936117,discontinued,2014
18119506,22183973,discontinued,2018
18119700,18119719,discontinued,2018
18119727,18119735,discontinued,2018
18119778,18119786,discontinued,2018
1812156X,23126760,discontinued,2025
18121659,,policy,2023
18121837,23127791,discontinued,2017
18124461,22247963,inactive,2021
18125379,18125417,discontinued,2018
18125387,18125425,inactive,2009
18125638,18125646,inactive,2014
18125654,18125662,discontinued,2015
18125670,18125689,discontinued,2018
18128602,,inactive,2012
1813162X,23127589,discontinued,2025
18138586,,inactive,2005
18140068,,discontinued,2016
18142435,18142443,inactive,2009
18142680,,inactive,2003
18149235,,inactive,2004
18153852,,inactive,2017
1815445X,,inactive,2013
18157432,,discontinued,2016
1815932X,19936079,discontinued,2016
18159346,19936095,discontinued,2016
18159923,,discontinued,2016
18160735,18174256,inactive,2009
18160867,,inactive,2009
1816157X,1819544X,inactive,2012
18161820,18161839,discontinued,2018
18163319,1818779X,discontinued,2016
1816353X,18163548,discontinued,2017
18163920,,inactive,2020
1816448X,18175155,inactive,2017
18164897,,discontinued,2016
18164900,,discontinued,2018
18164919,21520461,discontinued,2016
18164927,19960751,discontinued,2016
18164935,,discontinued,2016
18164943,,discontinued,2016
18164951,,discontinued,2016
1816496X,2152100X,discontinued,2017
18164978,,discontinued,2016
18166075,18180523,discontinued,2024
18166253,18166261,inactive,2016
18168396,23057963,inactive,2016
1816949X,18187803,discontinued,2019
18169503,,discontinued,2016
18173055,19904061,discontinued,2014
18173721,,discontinued,2017
18175562,1998037X,inactive,2012
18184952,19916426,discontinued,2016
18185800,19936125,discontinued,2016
18186270,,inactive,2008
18191541,,discontinued,2016
1819155X,21522561,discontinued,2016
18191878,,discontinued,2016
18191886,21523509,discontinued,2016
18191894,,discontinued,2016
18191932,21520437,discontinued,2016
18193382,,discontinued,2016
18193404,21518297,discontinued,2016
18193420,,discontinued,2016
18193455,21517924,discontinued,2016
18193471,21516081,discontinued,2016
18193552,21516146,discontinued,2016
18193587,21516065,discontinued,2016
18193609,,discontinued,2016
18194311,21520941,discontinued,2016
18197124,18197132,discontinued,2017
18208665,2335075X,inactive,2021
18212158,18212638,inactive,2024
18227864,25387111,discontinued,2019
18230334,21982791,inactive,2022
18234690,,discontinued,2026
18235034,,inactive,2017
18237339,2289392X,discontinued,2024
18246672,22836659,inactive,2023
18249337,,inactive,2006
1825165X,,inactive,1996
18253865,18267572,inactive,2011
18272452,,inactive,2012
18286003,18286011,discontinued,2016
18286232,,inactive,2014
18286364,,inactive,2017
1829006X,,discontinued,2025
18293824,,discontinued,2022
18322077,,inactive,2022
18323804,,inactive,2023
18331882,24742260,inactive,2021
18333001,22060979,discontinued,2021
18334946,,inactive,2016
18338550,18344887,inactive,2020
18339735,,inactive,2016
18340806,18340814,inactive,2014
18342949,18342957,inactive,2009
18348076,,inactive,2011
18349013,,inactive,2022
18355617,18355625,inactive,2015
18356354,18379133,inactive,2014
18360858,18360866,inactive,2009
1836716X,,inactive,2015
18376614,1985692X,inactive,2021
18377122,18377130,inactive,2017
18401503,,inactive,2012
18402291,,inactive,2012
18403662,18403670,inactive,2023
18412394,24710881,policy,2023
18414435,,inactive,2012
18415261,2471089X,policy,2023
18416624,22845623,discontinued,2018
18423191,1938212X,discontinued,2021
1844122X,18443117,discontinued,2024
18457789,,discontinued,2017
18468551,,inactive,2022
1848543X,18485448,inactive,2016
18498582,2459542X,inactive,2018
18501044,18523862,inactive,2023
18536360,03281159,inactive,2004
18540171,,inactive,2022
18564550,,discontinued,2026
18575749,18575773,inactive,2015
18578365,18578438,discontinued,2021
18579345,18578985,inactive,2022
1858554X,,inactive,2014
18604730,,inactive,2008
18606245,18606253,inactive,2019
18607446,18603572,inactive,2016
18609716,18609724,inactive,2022
18610706,18610714,inactive,2019
18611370,18611362,inactive,2019
18612032,18612040,inactive,2021
18612253,18630685,inactive,2017
18613373,18613381,inactive,2009
18614051,,inactive,2008
18617603,,discontinued,2017
18619681,1861969X,inactive,2022
1862040X,18620418,inactive,2022
18620612,,inactive,2013
18624243,,inactive,2023
18626351,16101642,inactive,2017
18627595,18627609,inactive,2018
18628818,18628826,inactive,2008
18634621,1863463X,inactive,2021
18634672,,discontinued,2020
18635954,21975523,discontinued,2023
18638155,18638163,discontinued,2018
18638538,18638546,inactive,2021
18638678,,inactive,2009
1863916X,,inactive,2015
18640281,18640303,inactive,2010
18645739,18645747,inactive,2011
18646158,18646166,inactive,2017
1864905X,25694243,inactive,2023
18649718,18649726,inactive,2022
18652034,18652042,inactive,2018
18652433,18655394,inactive,2014
18653928,18653936,inactive,2013
18660134,,inactive,2011
18666116,18666647,inactive,2019
18667511,18667538,discontinued,2021
18668348,18668356,inactive,2022
18672086,18672094,inactive,2023
18672590,,inactive,2016
18673007,16198638,inactive,2010
18674305,18674313,inactive,2022
18674569,18674577,inactive,2015
18675662,18675670,inactive,2012
18676936,18676944,inactive,2020
18680356,,inactive,2012
18681646,18612121,inactive,2018
18682006,18682014,inactive,2023
18684904,18684912,inactive,2012
18685307,18685315,inactive,2023
18688497,18688500,inactive,2020
18688519,,inactive,2018
18688799,18630383,discontinued,2023
18690459,18692885,discontinued,2019
18691951,1869196X,inactive,2015
18691978,18691986,inactive,2015
1869697X,18696988,inactive,2013
1869876X,18698778,inactive,2015
18700713,24489123,inactive,2016
18710069,,inactive,2007
18711073,09289038,inactive,2014
18711294,,inactive,2007
18711731,,inactive,2007
18711774,,inactive,2008
18712320,,inactive,2006
18712592,,inactive,2007
18712673,,inactive,2009
18712711,,inactive,2010
18713025,,inactive,2011
18714641,,inactive,2008
1871465X,,inactive,2007
18714668,,inactive,2009
18714757,18714765,inactive,2025
18715214,18756018,inactive,2010
18715222,18756115,inactive,2018
18715281,,inactive,2015
18716067,,inactive,2020
18716431,18798101,inactive,2017
1871644X,,inactive,2008
18716725,,inactive,2010
18716938,,inactive,2012
18717829,,inactive,2023
18717934,18717942,inactive,2008
18718736,,inactive,2021
18718787,,inactive,2019
18718868,18721915,inactive,2009
18720358,,inactive,2006
18720684,,inactive,2023
18720854,22122044,inactive,2020
18721990,,inactive,2008
18722032,,inactive,2023
18722113,22124039,inactive,2020
1872213X,22122710,inactive,2020
18722148,22123334,inactive,2017
18722156,22123431,inactive,2013
18722423,,inactive,2008
18723128,18740758,inactive,2021
18724531,,inactive,2008
18725325,18725333,inactive,2015
18725481,,inactive,2021
1872552X,18768768,inactive,2009
18725791,,inactive,2009
18726127,,inactive,2021
18727158,,inactive,2023
18727190,,inactive,2011
18727212,,inactive,2010
18727220,,inactive,2011
18727239,,inactive,2011
18729932,,inactive,2022
18730043,22151788,inactive,2020
18730140,,inactive,2005
18730418,,inactive,2003
18731791,18768741,inactive,2011
18731988,,inactive,2012
18735037,,inactive,2022
18736033,18798225,inactive,2010
1873653X,,inactive,2021
18736580,,inactive,2012
18736602,,inactive,2007
18736629,,inactive,2011
18737463,,inactive,2019
18738982,,inactive,2015
1873975X,,inactive,1996
18739822,,inactive,2004
18739881,,inactive,2004
18740588,,inactive,2021
18741142,,inactive,2013
18742734,,inactive,2009
18744648,18744656,inactive,2019
18744737,18744745,inactive,2017
18744761,,inactive,2012
18744788,,inactive,2013
18745075,,inactive,2005
18745172,,inactive,1999
18745245,,inactive,1997
18745326,,inactive,2000
18745334,,inactive,2006
18745342,,inactive,1997
18745431,,inactive,2007
1874561X,,inactive,2000
18745644,,inactive,2005
18745652,,inactive,2003
18745660,,inactive,1998
18745679,,inactive,2005
18745687,,inactive,1997
18745695,,inactive,2006
18745709,,inactive,2005
18745717,,inactive,2009
18745725,,inactive,2008
18745733,,inactive,2008
18745741,,inactive,2006
1874575X,,inactive,2010
18745784,,inactive,2006
18745792,,inactive,2007
18745822,,inactive,1996
18745849,,inactive,2003
18745857,,inactive,2014
1874589X,,inactive,1996
18745903,,inactive,1999
18745911,,inactive,2002
1874592X,,inactive,1996
18745970,,inactive,2006
18745997,,inactive,2008
18746004,,inactive,2022
18746055,,inactive,2006
1874608X,,inactive,1999
18746101,,inactive,1999
18746659,,inactive,2014
18746942,,inactive,2006
18747043,,inactive,2003
18747051,,inactive,2007
18747647,,inactive,2013
18748341,,discontinued,2018
18748554,18748562,inactive,2008
18748635,,inactive,2001
18749305,,inactive,2006
18750192,18798217,inactive,2021
18750273,,inactive,2013
18750656,1879811X,inactive,2013
18750664,,inactive,2009
18750672,18750680,inactive,2021
18751121,,inactive,2011
18751288,18751296,inactive,2022
18751741,18751733,inactive,2009
18751768,1875175X,inactive,2022
18752292,18752284,inactive,2019
18752772,,inactive,2010
18752780,,inactive,2012
18752799,,inactive,2016
1875306X,,inactive,2008
18754023,,inactive,2013
18754570,18754562,inactive,2011
18754597,1875452X,inactive,2016
18754678,,inactive,2022
18755100,,inactive,2022
18757170,18757162,inactive,2012
1875936X,,inactive,2012
18759491,,inactive,2008
18759742,18759750,inactive,2012
18759807,,inactive,2018
18759823,,inactive,2018
18760503,,inactive,2008
18760562,,inactive,2014
18761658,18761666,inactive,2015
18762204,18762212,discontinued,2018
18762778,1876276X,inactive,2022
18763111,,inactive,2009
18764533,18764541,inactive,2012
18764983,18764991,inactive,2011
18765092,18765149,inactive,2022
18765106,,inactive,2011
18765580,,inactive,2023
18766102,,inactive,2019
18767354,18767362,inactive,2016
1876830X,,inactive,2016
18768814,,inactive,2022
18769055,,inactive,2011
1876973X,,inactive,2018
18769861,,inactive,2020
18770215,,inactive,2023
18771319,,inactive,2012
18771432,,inactive,2023
18771718,,inactive,2022
18771823,,inactive,2006
1877184X,,inactive,2010
18772129,,inactive,2020
18773419,,inactive,2004
